title,address,floor,fee,management_fee,deposit,gratuity,madori,menseki
アイディーコート飯田橋,東京都千代田区飯田橋２,"
											5階",22.5万円,18000円,22.5万円,22.5万円,1LDK,46.2m2
東京メトロ銀座線 末広町駅 9階建 築45年,東京都千代田区外神田６,"
											8階",18.3万円,-,-,18.3万円,2LDK,69.6m2
東京メトロ銀座線 末広町駅 9階建 築45年,東京都千代田区外神田６,"
											8階",18.3万円,-,-,18.3万円,2LDK,69.6m2
藤和妻恋坂コープ,東京都千代田区外神田６,"
											8階",18.3万円,-,-,18.3万円,2LDK,69.6m2
藤和妻恋坂コープ,東京都千代田区外神田６,"
											8階",18.3万円,-,-,18.3万円,2LDK,69.6m2
東京メトロ日比谷線 秋葉原駅 地下1地上5階建 築5年,東京都千代田区神田和泉町,"
											4-5階",17万円,5000円,17万円,17万円,1LDK,44.76m2
ＪＲ山手線 秋葉原駅 12階建 築5年,東京都千代田区東神田２,"
											6階",17万円,5000円,17万円,17万円,1SLDK,40.62m2
グランリビオ千代田平河町,東京都千代田区平河町１,"
											9階",18万円,10000円,18万円,18万円,1LDK,32.6m2
ＪＲ総武線 浅草橋駅 4階建 築36年,東京都千代田区東神田３,"
											3階",12.5万円,-,12.5万円,12.5万円,2DK,38.04m2
HOPE CITY　AKIABARA　【ホープシティ秋葉原】,東京都千代田区岩本町３,"
											13階",12.8万円,7000円,12.8万円,-,1K,32.22m2
HOPE CITY　AKIABARA　【ホープシティ秋葉原】,東京都千代田区岩本町３,"
											5階",16万円,10000円,16万円,16万円,1LDK,41.13m2
ＪＲ山手線 秋葉原駅 12階建 築8年,東京都千代田区東神田２,"
											3階",24.8万円,10000円,24.8万円,-,2LDK,53.6m2
アンビックス神田,東京都千代田区神田鍛冶町３,"
											3階",18.8万円,13000円,18.8万円,18.8万円,1LDK,40.41m2
東京メトロ銀座線 末広町駅 12階建 築4年,東京都千代田区外神田２,"
											8階",19.3万円,15000円,19.3万円,19.3万円,1LDK,42.47m2
富士第一ビル,東京都千代田区神田須田町１,"
											8階",25.75万円,20000円,25.75万円,-,2LDK,73.39m2
富士第一ビル,東京都千代田区神田須田町１,"
											8階",25.75万円,20000円,25.75万円,-,2LDK,73.39m2
ホーマッドアドミラル,東京都千代田区二番町,"
											2階",56万円,20000円,112万円,56万円,2SLDK,115.27m2
ＪＲ山手線 神田駅 11階建 築18年,東京都千代田区岩本町１,"
											8階",16.8万円,10000円,16.8万円,-,1LDK,40.21m2
東京メトロ半蔵門線 半蔵門駅 8階建 築25年,東京都千代田区三番町,"
											2階",48万円,-,96万円,48万円,2LDK,98m2
グレンパーク秋葉原ＥＡＳＴ,東京都千代田区岩本町３,"
											12階",16.8万円,14000円,16.8万円,16.8万円,1LDK,45.3m2
都営新宿線 岩本町駅 12階建 新築,東京都千代田区東神田２,"
											10階",20.5万円,10000円,-,-,1LDK,49.16m2
J-FIRST CHIYODA　【ジェイファーストチヨダ】,東京都千代田区外神田２,"
											2階",16.5万円,12000円,-,16.5万円,1SLDK,42.13m2
FREESIA TERRACE,東京都千代田区九段南３,"
											12階",10.5万円,15000円,10.5万円,10.5万円,ワンルーム,27.41m2
FREESIA TERRACE,東京都千代田区九段南３,"
											13階",16.7万円,15000円,16.7万円,33.4万円,1LDK,40.38m2
東京メトロ半蔵門線 神保町駅 地下1地上5階建 築2年,東京都千代田区神田猿楽町２,"
											B1-1階",22.5万円,12000円,-,-,1LDK,44.67m2
東京メトロ半蔵門線 神保町駅 地下1地上5階建 築2年,東京都千代田区神田猿楽町２,"
											1階",22.5万円,12000円,-,-,1LDK,44.67m2
東京メトロ半蔵門線 神保町駅 地下1地上5階建 築2年,東京都千代田区神田猿楽町２,"
											1階",22.5万円,12000円,-,-,1LDK,44.67m2
シティハウス千代田外神田,東京都千代田区外神田６,"
											10階",19万円,20000円,19万円,19万円,1LDK,38.25m2
ＪＲ総武線快速 馬喰町駅 2階建 築60年,東京都千代田区東神田１,"
											1階",14.5万円,-,29万円,14.5万円,2SDK,42.1m2
グランスイート千代田麹町,東京都千代田区麹町６,"
											3階",18.5万円,25000円,18.5万円,18.5万円,1LDK,36.4m2
桜ヒルズ九段北,東京都千代田区九段北４,"
											7階",22.5万円,9000円,22.5万円,45万円,1LDK,51.81m2
ガリシア九段下ライズ,東京都千代田区九段北１,"
											6階",11.4万円,15000円,11.4万円,11.4万円,1K,26.24m2
フジビュータワー飯田橋,東京都千代田区富士見１,"
											10階",82万円,-,246万円,-,2LDK,217.1m2
都営新宿線 岩本町駅 15階建 築17年,東京都千代田区岩本町２,"
											8階",11.9万円,14000円,-,11.9万円,1DK,34.99m2
BPRレジデンス神田富山町,東京都千代田区神田富山町,"
											8階",16.9万円,10000円,16.9万円,16.9万円,1DK,32.57m2
ＪＲ山手線 神田駅 9階建 築9年,東京都千代田区内神田１,"
											9階",16.8万円,10000円,16.8万円,16.8万円,1LDK,40.69m2
ＪＲ山手線 神田駅 9階建 築9年,東京都千代田区内神田１,"
											9階",16.8万円,10000円,16.8万円,16.8万円,1LDK,40.69m2
グリーンパーク神田,東京都千代田区神田須田町２,"
											5階",19万円,10000円,19万円,19万円,1LDK,51.48m2
新御茶ノ水アーバントリニティ,東京都千代田区神田駿河台３,"
											9階",19.3万円,12000円,19.3万円,-,1LDK,45.64m2
新御茶ノ水アーバントリニティ,東京都千代田区神田駿河台３,"
											9階",19.8万円,12000円,19.8万円,-,1SLDK,45.64m2
ＪＲ山手線 秋葉原駅 12階建 築20年,東京都千代田区神田須田町２,"
											5階",19.5万円,10000円,19.5万円,19.5万円,1LDK,51.48m2
9　STAGE　kanda　(ナインステージカンダ）,東京都千代田区内神田３,"
											10階",37万円,25000円,37万円,37万円,1LDK,116.36m2
東京メトロ丸ノ内線 淡路町駅 8階建 築21年,東京都千代田区神田淡路町１,"
											4階",13万円,10000円,26万円,13万円,1LDK,35.36m2
東京メトロ丸ノ内線 淡路町駅 8階建 築21年,東京都千代田区神田淡路町１,"
											3階",15.8万円,12000円,15.8万円,15.8万円,1LDK,35.36m2
東京メトロ東西線 飯田橋駅 12階建 築25年,東京都千代田区飯田橋３,"
											9階",21.5万円,-,21.5万円,21.5万円,1SLDK,50.8m2
東京メトロ半蔵門線 半蔵門駅 10階建 築52年,東京都千代田区一番町,"
											6階",22万円,-,44万円,-,2LDK,60.09m2
パークリュクス御茶ノ水,東京都千代田区神田猿楽町２,"
											5階",12万円,10000円,12万円,12万円,1K,27.69m2
パークリュクス御茶ノ水,東京都千代田区神田猿楽町２,"
											6階",18.1万円,-,36.2万円,18.1万円,1LDK,40.35m2
都営新宿線 市ケ谷駅 7階建 築20年,東京都千代田区四番町,"
											5階",12.6万円,6000円,12.6万円,12.6万円,1K,30.03m2
都営新宿線 市ケ谷駅 7階建 築20年,東京都千代田区四番町,"
											7階",23.5万円,-,-,23.5万円,1LDK,46.61m2
都営新宿線 市ケ谷駅 7階建 築20年,東京都千代田区四番町,"
											7階",23.5万円,6000円,23.5万円,23.5万円,1LDK,46.61m2
レグノ・グランデ一番町タワー,東京都千代田区一番町,"
											3階",24万円,10000円,24万円,-,1LDK,54.98m2
東京メトロ半蔵門線 半蔵門駅 19階建 築16年,東京都千代田区一番町,"
											3階",24万円,10000円,24万円,-,1LDK,54.98m2
CONOE三番町,東京都千代田区三番町,"
											5階",13万円,10000円,13万円,13万円,1DK,30m2
ＪＲ京浜東北線 神田駅 10階建 築9年,東京都千代田区鍛冶町２,"
											2階",14万円,10000円,14万円,14万円,1DK,30.1m2
東京メトロ銀座線 神田駅 14階建 築8年,東京都千代田区神田須田町１,"
											12階",18万円,20000円,-,18万円,1LDK,40.66m2
都営新宿線 小川町駅 10階建 築4年,東京都千代田区神田錦町２,"
											4階",18.3万円,17000円,18.3万円,18.3万円,1LDK,43.34m2
ビィ・フォルマ東日本橋,東京都千代田区東神田１,"
											8階",12.5万円,10500円,12.5万円,12.5万円,1DK,30.04m2
東京メトロ銀座線 神田駅 14階建 築8年,東京都千代田区神田須田町１,"
											8階",10.95万円,20000円,-,-,1K,25.61m2
東京メトロ銀座線 神田駅 14階建 築8年,東京都千代田区神田須田町１,"
											13階",19万円,20000円,-,19万円,1LDK,40.66m2
岡崎ビル,東京都千代田区内神田３,"
											5階",10万円,10000円,10万円,10万円,2DK,27.4m2
エスレジデンス神田アバンス【S-RESIDENCE神田avance】,東京都千代田区岩本町１,"
											10階",10.95万円,14000円,10.95万円,10.95万円,1K,26.06m2
番町パークハウス,東京都千代田区四番町,"
											5階",43.5万円,10000円,87万円,43.5万円,1LDK,89.52m2
東京メトロ東西線 飯田橋駅 11階建 築42年,東京都千代田区飯田橋２,"
											10階",16万円,8000円,16万円,-,2DK,39.75m2
クレスト五番町,東京都千代田区五番町,"
											5階",14.4万円,10000円,14.4万円,14.4万円,1DK,32.94m2
LE GRAND SANBANCHO,東京都千代田区三番町,"
											2階",48万円,-,96万円,48万円,2LDK,98m2
ハイツニュー平河,東京都千代田区平河町２,"
											6階",11万円,10000円,22万円,11万円,2DK,38.01m2
ＪＲ山手線 神田駅 9階建 築5年,東京都千代田区神田須田町１,"
											2階",13.3万円,15000円,-,-,1DK,30.65m2
ＪＲ山手線 神田駅 9階建 築5年,東京都千代田区神田須田町１,"
											2階",14.3万円,15000円,-,-,1DK,30.65m2
ＪＲ山手線 神田駅 9階建 築5年,東京都千代田区神田須田町１,"
											7階",18.7万円,15000円,-,-,1LDK,41.39m2
東京メトロ銀座線 神田駅 9階建 築5年,東京都千代田区神田須田町１,"
											7階",18.7万円,15000円,-,-,1LDK,41.39m2
ＪＲ山手線 神田駅 12階建 築5年,東京都千代田区神田須田町１,"
											4階",14.4万円,10000円,14.4万円,-,1DK,29.02m2
常秀館,東京都千代田区九段南３,"
											2階",19万円,7000円,19万円,19万円,1LDK,39.78m2
常秀館,東京都千代田区九段南３,"
											3階",19.2万円,7000円,19.2万円,19.2万円,1LDK,39.78m2
常秀館,東京都千代田区九段南３,"
											4階",19.4万円,7000円,19.4万円,19.4万円,1LDK,39.78m2
常秀館,東京都千代田区九段南３,"
											5階",19.6万円,7000円,19.6万円,19.6万円,1LDK,39.78m2
東京メトロ半蔵門線 神保町駅 14階建 築16年,東京都千代田区神田神保町２,"
											11階",13.3万円,10000円,26.6万円,13.3万円,1DK,29.71m2
ＪＲ山手線 神田駅 13階建 築17年,東京都千代田区神田多町２,"
											6階",9.9万円,7000円,9.9万円,19.8万円,1K,22.47m2
レジディア新御茶ノ水,東京都千代田区神田小川町２,"
											6階",11.4万円,9000円,-,5.7万円,1K,20m2
東京メトロ半蔵門線 神保町駅 6階建 築21年,東京都千代田区神田猿楽町１,"
											2階",16万円,4000円,32万円,-,1DK,39.99m2
東京メトロ有楽町線 市ケ谷駅 12階建 築16年,東京都千代田区九段南３,"
											12階",23.1万円,15000円,23.1万円,23.1万円,1LDK,53.84m2
カーサ三崎町,東京都千代田区神田三崎町３,"
											5階",10.2万円,10000円,10.2万円,10.2万円,1K,25.03m2
SYFORME JIMBOCHO,東京都千代田区神田神保町１,"
											10階",11.2万円,8000円,-,11.2万円,ワンルーム,25.68m2
SYFORME JIMBOCHO,東京都千代田区神田神保町１,"
											5階",11.7万円,8000円,-,11.7万円,1K,25.81m2
FLレジデンス神田公館II,東京都千代田区神田猿楽町２,"
											1階",22.5万円,12000円,-,-,1LDK,44.67m2
FLレジデンス神田公館II,東京都千代田区神田猿楽町２,"
											1階",22.5万円,12000円,-,-,1LDK,44.67m2
東京メトロ半蔵門線 半蔵門駅 8階建 築43年,東京都千代田区麹町１,"
											6階",55万円,-,55万円,55万円,2LDK,118.52m2
N35 EAST,東京都千代田区岩本町２,"
											8階",9.5万円,10000円,9.5万円,-,ワンルーム,24.49m2
N35 EAST,東京都千代田区岩本町２,"
											3階",9.5万円,10000円,9.5万円,-,ワンルーム,24.49m2
N35 EAST,東京都千代田区岩本町２,"
											5階",10.9万円,10000円,10.9万円,10.9万円,1K,29.4m2
N35 EAST,東京都千代田区岩本町２,"
											7階",11.1万円,10000円,11.1万円,-,1K,29.4m2
ヒルクレスト御茶ノ水,東京都千代田区神田駿河台２,"
											9階",20.5万円,-,20.5万円,20.5万円,1LDK,50.09m2
ヒルクレスト御茶ノ水,東京都千代田区神田駿河台２,"
											9階",20.5万円,-,20.5万円,20.5万円,1LDK,50.09m2
東京メトロ半蔵門線 半蔵門駅 14階建 築2年,東京都千代田区麹町２,"
											5階",30.5万円,16000円,-,30.5万円,1LDK,65.34m2
Royal Pine Residence,東京都千代田区神田駿河台４,"
											16階",39万円,-,78万円,39万円,1LDK,87.58m2
シントミプラザ永田町,東京都千代田区平河町２,"
											3階",12.35万円,9500円,-,-,1LDK,36.68m2
メインステージ神田岩本町II,東京都千代田区岩本町１,"
											8階",8万円,18000円,-,8万円,1K,22.85m2
メインステージ神田岩本町II,東京都千代田区岩本町１,"
											7階",10.2万円,10500円,-,10.2万円,1K,22.49m2
メインステージ九段下,東京都千代田区神田神保町３,"
											3階",9.4万円,18000円,-,9.4万円,1K,22.24m2
東京メトロ半蔵門線 九段下駅 14階建 築13年,東京都千代田区神田神保町３,"
											3階",9.4万円,18000円,-,4.7万円,1K,22.24m2
Ｂ－ＷＡＬＬ神保町,東京都千代田区神田神保町１,"
											8階",11.35万円,10500円,-,11.35万円,1K,22.79m2
Ｂ－ＷＡＬＬ神保町,東京都千代田区神田神保町１,"
											9階",11.65万円,10500円,-,11.65万円,1K,23.36m2
Bell joure jinbocho　【ベルジューレ神保町】,東京都千代田区神田神保町１,"
											10階",11万円,10000円,11万円,-,1K,25.28m2
Bell joure jinbocho　【ベルジューレ神保町】,東京都千代田区神田神保町１,"
											10階",11.8万円,10000円,11.8万円,11.8万円,1K,25.28m2
アデニウム東神田,東京都千代田区東神田１,"
											14階",14.5万円,10000円,-,-,1DK,34.16m2
